1738	66	6	104	7	5	3
2827	82	7	120	8	4	4
2884	136	7	124	9	5	4
3974	168	10	124	9	6	4
3775	166	12	100	11	4	4
3757	130	11	130	8	4	5
3668	184	10	123	10	4	4
4547	82	10	120	6	4	4
3327	187	14	110	9	5	4
741	3	12	110	9	5	6
3647	141	15	91	11	4	4
2941	92	14	124	11	4	4
799	11	10	112	7	5	5
4169	117	16	98	8	5	4
1408	72	14	126	10	5	5
4617	58	12	101	9	3	4
4784	108	12	107	10	3	4
3292	207	20	127	7	5	4
3665	161	13	110	10	5	4
1322	143	14	120	10	5	4
4318	108	19	107	8	4	4
4007	154	20	108	8	5	5
4423	163	18	111	7	3	4
3696	118	11	127	9	4	3
1820	94	13	119	9	5	3
2252	109	5	122	10	4	3
2955	48	6	99	10	4	4
3846	73	11	130	8	4	4
1221	116	11	110	8	5	3
579	155	9	113	11	5	4
2462	70	11	136	9	5	5
2516	17	9	113	9	6	5
1984	85	9	107	9	5	4
377	134	8	137	9	5	4
4781	95	16	118	10	2	4
1598	86	12	108	8	5	5
766	55	10	96	8	4	4
4120	170	12	138	10	5	4
4447	124	13	119	10	4	4
4092	193	21	118	9	4	3
88	201	9	118	9	4	4
3920	9	8	106	8	6	5
4460	188	16	119	8	4	5
4927	188	11	119	9	5	5
203	7	5	105	9	6	5
2799	192	11	113	9	5	4
3686	140	14	123	8	3	3
4261	136	9	124	10	5	4
2273	199	16	102	11	6	4
4611	74	6	118	8	4	5
3886	91	14	123	10	6	5
4036	80	12	135	9	5	4
1547	71	8	129	11	5	4
4390	135	10	114	9	4	5
2232	36	8	103	7	4	4
1782	74	12	118	7	4	5
2144	139	9	106	9	4	4
4453	134	12	137	9	5	4
1874	84	12	120	10	4	3
4171	72	7	126	10	5	5
3529	81	11	113	8	5	5
3654	127	15	116	11	4	4
4134	64	17	134	9	5	4
2064	6	8	121	8	4	4
4463	171	14	94	7	4	4
492	109	10	122	9	4	3
4133	36	14	103	9	5	4
1129	95	5	118	11	6	4
3823	147	20	109	9	5	5
2425	167	11	115	8	5	5
1618	48	14	99	10	6	4
396	71	11	129	9	6	4
1264	4	8	122	8	5	5
4292	43	14	123	7	4	4
993	141	12	91	10	6	4
4678	175	7	127	9	5	4
3922	120	10	111	10	5	4
967	51	12	108	7	6	5
740	182	15	124	9	4	4
1575	127	15	116	12	5	4
987	47	10	110	7	6	4
1895	36	10	103	7	4	4
3944	70	21	136	9	5	5
2336	16	8	127	10	4	4
4045	60	19	100	8	6	4
3477	59	19	123	8	3	3
2929	114	14	125	11	4	4
2491	79	8	109	10	3	5
4794	98	15	103	8	5	5
2905	81	8	113	10	5	5
3491	163	15	111	8	4	4
2339	62	8	125	9	4	4
4996	9	9	106	8	4	5
287	156	7	103	10	6	4
3843	156	11	103	8	5	4
4624	91	6	123	9	3	5
1783	122	11	115	9	5	4
858	98	11	103	9	3	5
3409	110	16	110	9	4	4
2930	129	11	119	10	4	4
213	57	15	104	7	4	4
3486	30	8	103	10	5	4
1871	200	18	114	12	5	3
160	63	9	112	9	5	5
878	78	7	130	9	4	4
1902	54	8	121	8	6	4
3349	123	11	117	11	6	3
